time_utc,time_tpe,evidence_status,source,event_type,subject,action,operator,path,commit_sha,platform_id,coordinate,details
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A .github/workflows/gatekeeper.yml,Kevin Yang / committer GitHub,.github/workflows/gatekeeper.yml,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/.github/workflows/gatekeeper.yml,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A .tags/seed_v0.md,Kevin Yang / committer GitHub,.tags/seed_v0.md,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/.tags/seed_v0.md,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A CITATION.cff,Kevin Yang / committer GitHub,CITATION.cff,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/CITATION.cff,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A CONTRIBUTING.md,Kevin Yang / committer GitHub,CONTRIBUTING.md,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/CONTRIBUTING.md,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A ETERNAL_CORE_POLICY.md,Kevin Yang / committer GitHub,ETERNAL_CORE_POLICY.md,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/ETERNAL_CORE_POLICY.md,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A GOVERNANCE.md,Kevin Yang / committer GitHub,GOVERNANCE.md,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/GOVERNANCE.md,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A LICENSE,Kevin Yang / committer GitHub,LICENSE,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/LICENSE,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A LKMini.svg,Kevin Yang / committer GitHub,LKMini.svg,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/LKMini.svg,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A LOCATOR.json,Kevin Yang / committer GitHub,LOCATOR.json,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/LOCATOR.json,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A MANIFEST,Kevin Yang / committer GitHub,MANIFEST,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/MANIFEST,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A MANIFEST.json,Kevin Yang / committer GitHub,MANIFEST.json,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/MANIFEST.json,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A NOTICE,Kevin Yang / committer GitHub,NOTICE,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/NOTICE,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A NOTICE.md,Kevin Yang / committer GitHub,NOTICE.md,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/NOTICE.md,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A PUBLIC_PRIVATE_BOUNDARY.md,Kevin Yang / committer GitHub,PUBLIC_PRIVATE_BOUNDARY.md,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/PUBLIC_PRIVATE_BOUNDARY.md,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A README.md,Kevin Yang / committer GitHub,README.md,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/README.md,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A RESTORE.md,Kevin Yang / committer GitHub,RESTORE.md,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/RESTORE.md,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A ReverseChain.json,Kevin Yang / committer GitHub,ReverseChain.json,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/ReverseChain.json,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A SECURITY.md,Kevin Yang / committer GitHub,SECURITY.md,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/SECURITY.md,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A SHA256SUMS,Kevin Yang / committer GitHub,SHA256SUMS,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/SHA256SUMS,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A SNAPSHOT.json,Kevin Yang / committer GitHub,SNAPSHOT.json,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/SNAPSHOT.json,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A THREAT_MODEL.md,Kevin Yang / committer GitHub,THREAT_MODEL.md,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/THREAT_MODEL.md,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A VERSION.md,Kevin Yang / committer GitHub,VERSION.md,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/VERSION.md,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A index.html,Kevin Yang / committer GitHub,index.html,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/index.html,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A tools/package_seed.py,Kevin Yang / committer GitHub,tools/package_seed.py,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/tools/package_seed.py,Initialize seed_v0
2026-07-06T17:31:11Z,2026-07-07T01:31:11+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A tools/verify_lkmini.py,Kevin Yang / committer GitHub,tools/verify_lkmini.py,8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,,https://github.com/lkminiPhantomWorld/welcome/blob/8c704ed68d5bfbc6e27fb12161747f6046fa1d9d/tools/verify_lkmini.py,Initialize seed_v0
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A .githooks/pre-commit,Kevin Yang / committer GitHub,.githooks/pre-commit,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/.githooks/pre-commit,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A .github/CODEOWNERS,Kevin Yang / committer GitHub,.github/CODEOWNERS,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/.github/CODEOWNERS,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A .github/workflows/gatekeeper.yml,Kevin Yang / committer GitHub,.github/workflows/gatekeeper.yml,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/.github/workflows/gatekeeper.yml,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A .github/workflows/pages.yml,Kevin Yang / committer GitHub,.github/workflows/pages.yml,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/.github/workflows/pages.yml,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A .github/workflows/python-package-conda.yml,Kevin Yang / committer GitHub,.github/workflows/python-package-conda.yml,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/.github/workflows/python-package-conda.yml,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A .tags/seed_v0.md,Kevin Yang / committer GitHub,.tags/seed_v0.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/.tags/seed_v0.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A ANCHOR.md,Kevin Yang / committer GitHub,ANCHOR.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/ANCHOR.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A CITATION.cff,Kevin Yang / committer GitHub,CITATION.cff,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/CITATION.cff,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A CIVILIZATIONAL_SEED.md,Kevin Yang / committer GitHub,CIVILIZATIONAL_SEED.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/CIVILIZATIONAL_SEED.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A CONTEXT_GUARDIAN.md,Kevin Yang / committer GitHub,CONTEXT_GUARDIAN.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/CONTEXT_GUARDIAN.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A CONTRIBUTING.md,Kevin Yang / committer GitHub,CONTRIBUTING.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/CONTRIBUTING.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A ETERNAL_CORE_POLICY.md,Kevin Yang / committer GitHub,ETERNAL_CORE_POLICY.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/ETERNAL_CORE_POLICY.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A GARBAGE_GOVERNANCE.md,Kevin Yang / committer GitHub,GARBAGE_GOVERNANCE.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/GARBAGE_GOVERNANCE.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A GOVERNANCE.md,Kevin Yang / committer GitHub,GOVERNANCE.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/GOVERNANCE.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A HOW_TO_READ_THIS.md,Kevin Yang / committer GitHub,HOW_TO_READ_THIS.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/HOW_TO_READ_THIS.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A INTERPRETATION_BOUNDARY.md,Kevin Yang / committer GitHub,INTERPRETATION_BOUNDARY.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/INTERPRETATION_BOUNDARY.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A LICENSE,Kevin Yang / committer GitHub,LICENSE,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/LICENSE,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A LINEAGE.md,Kevin Yang / committer GitHub,LINEAGE.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/LINEAGE.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A LKMini.svg,Kevin Yang / committer GitHub,LKMini.svg,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/LKMini.svg,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A LOCATOR.json,Kevin Yang / committer GitHub,LOCATOR.json,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/LOCATOR.json,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A MANIFEST,Kevin Yang / committer GitHub,MANIFEST,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/MANIFEST,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A MANIFEST.json,Kevin Yang / committer GitHub,MANIFEST.json,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/MANIFEST.json,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A MEANING_PRESERVATION.md,Kevin Yang / committer GitHub,MEANING_PRESERVATION.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/MEANING_PRESERVATION.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A NOTICE,Kevin Yang / committer GitHub,NOTICE,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/NOTICE,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A NOTICE.md,Kevin Yang / committer GitHub,NOTICE.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/NOTICE.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A PHILOSOPHY.md,Kevin Yang / committer GitHub,PHILOSOPHY.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/PHILOSOPHY.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A PUBLIC_PRIVATE_BOUNDARY.md,Kevin Yang / committer GitHub,PUBLIC_PRIVATE_BOUNDARY.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/PUBLIC_PRIVATE_BOUNDARY.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A README.md,Kevin Yang / committer GitHub,README.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/README.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A RESTORE.md,Kevin Yang / committer GitHub,RESTORE.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/RESTORE.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A ReverseChain.json,Kevin Yang / committer GitHub,ReverseChain.json,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/ReverseChain.json,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A SEAL.md,Kevin Yang / committer GitHub,SEAL.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/SEAL.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A SECURITY.md,Kevin Yang / committer GitHub,SECURITY.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/SECURITY.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A SEMANTIC_ARCHITECTURE.md,Kevin Yang / committer GitHub,SEMANTIC_ARCHITECTURE.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/SEMANTIC_ARCHITECTURE.md,Initialize add-banners
2026-07-06T17:31:13Z,2026-07-07T01:31:13+08:00,VERIFIED_TRUE,local public git mirror,GITHUB_COMMIT_FILE,lkminiPhantomWorld/welcome,A SEMANTIC_INTEGRITY.md,Kevin Yang / committer GitHub,SEMANTIC_INTEGRITY.md,917d510a230a15681dd5b156089408f307fc35dc,,https://github.com/lkminiPhantomWorld/welcome/blob/917d510a230a15681dd5b156089408f307fc35dc/SEMANTIC_INTEGRITY.md,Initialize add-banners
